SRR7947171.103103/1|1230	UniRef90_A0A0K6BPZ1|1959	40.1	142	79	3	443	862	258	395	8.77e-18	91.7
SRR7947171.107107/1|2703	UniClust90_1824-HDLILMBB_01300|3597	31.0	442	249	18	4	1251	351	762	1.03e-21	108
SRR7947171.108108/1|703	UniRef90_A0A1F2PK82|1497	46.6	58	31	0	326	153	437	494	5.24e-07	55.8
SRR7947171.113113/1|494	UniRef90_H4LDT8|318	90.6	53	3	2	197	352	14	65	1.22e-23	94.4
SRR7947171.113113/1|494	UniRef90_A0A447Y3D8|522	90.6	53	3	2	197	352	82	133	7.47e-23	94.4
SRR7947171.116116/1|287	UniRef90_A0A2R7VSU6|1584	60.0	20	8	0	122	63	1	20	6.44e-01	34.3
SRR7947171.117117/1|3242	UniClust90_27789-PFALEEGP_03434|2721	34.1	898	523	22	2636	48	31	894	4.47e-89	312
SRR7947171.118118/1|272	UniClust90_41568-KPKFGGPG_03335|2043	43.6	55	25	3	109	258	100	153	3.00e-01	35.0
SRR7947171.119119/1|1712	UniRef90_A0A0X1U8A4|1785	33.3	114	71	4	352	11	145	253	6.87e-06	55.5
SRR7947171.122122/1|632	UniRef90_UPI000E58EA08|1689	64.0	111	34	5	490	164	302	408	6.99e-27	112
SRR7947171.123123/1|1129	UniRef90_C5EJE5|651	72.7	88	22	1	710	453	81	168	1.76e-33	129
SRR7947171.124124/1|811	UniRef90_Q6QI14|5130	43.5	46	24	1	292	423	959	1004	2.01e-01	39.7
SRR7947171.125125/1|1312	UniRef90_O00370|3825	34.8	132	70	4	451	62	786	903	8.69e-02	42.0
SRR7947171.128128/1|12302	UniRef90_A0A3R4Q7X5|864	39.7	184	101	5	1694	2230	106	284	2.20e-26	118
SRR7947171.129129/1|8870	UniRef90_A0A174HSN5|1359	41.9	191	90	6	6014	6544	141	324	1.16e-19	101
SRR7947171.131131/1|1818	UniClust90_6141-POBPKBMB_01321|1233	79.5	44	8	1	818	949	128	170	1.16e-08	63.9
SRR7947171.131131/1|1818	UniClust90_6174-PIIINNKE_01459|1254	79.5	44	8	1	818	949	128	170	1.19e-08	63.9
SRR7947171.131131/1|1818	UniClust90_6179-PKDHBJDK_00563|1233	79.5	44	8	1	818	949	128	170	1.16e-08	63.9
SRR7947171.134134/1|6632	UniClust90_71159-NBKAAGCO_01000|1275	37.2	94	58	1	5159	4878	8	100	7.25e-10	70.1
SRR7947171.138138/1|539	UniRef90_Q9BRZ2-2|924	54.8	31	14	0	111	203	262	292	9.25e-02	38.9
SRR7947171.140140/1|767	UniRef90_A0A3A9BS82|1299	36.7	166	89	7	152	619	2	161	3.32e-12	71.6
SRR7947171.141141/1|350	UniRef90_Q9BRZ2-2|924	71.4	21	6	0	43	105	286	306	1.22e-01	37.0
SRR7947171.142142/1|249	UniRef90_A0A2K6JM39|2175	70.0	20	6	0	74	133	202	221	3.14e-01	34.7
SRR7947171.143143/1|383	UniRef90_A0A0P0M0P4|1029	53.5	43	19	1	228	353	57	99	1.62e-03	42.7
SRR7947171.144144/1|277	UniRef90_A0A0D9SFB9|495	59.0	39	16	0	208	92	106	144	2.49e-05	45.8
SRR7947171.149149/1|209	UniRef90_S9YL24|8040	100	18	0	0	198	145	316	333	1.29e-03	40.8
SRR7947171.149149/1|209	UniRef90_A0A0F8ARY9|7092	100	18	0	0	198	145	321	338	1.29e-03	40.8
SRR7947171.149149/1|209	UniRef90_F6TAM1|5226	100	18	0	0	198	145	320	337	1.29e-03	40.8
SRR7947171.149149/1|209	UniRef90_F6USW9|5430	100	18	0	0	198	145	320	337	1.29e-03	40.8
SRR7947171.149149/1|209	UniRef90_A0A383Z5B9|5199	100	18	0	0	198	145	320	337	1.29e-03	40.8
SRR7947171.149149/1|209	UniRef90_A0A099Z7F4|3918	100	18	0	0	198	145	314	331	1.28e-03	40.8
SRR7947171.149149/1|209	UniRef90_F1QJ64|3483	100	18	0	0	198	145	313	330	1.28e-03	40.8
SRR7947171.149149/1|209	UniRef90_A0A2I4BU25|3633	100	18	0	0	198	145	321	338	1.28e-03	40.8
SRR7947171.149149/1|209	UniRef90_Q60575-3|3450	100	18	0	0	198	145	314	331	1.28e-03	40.8
SRR7947171.149149/1|209	UniRef90_L5KGU1|2805	100	18	0	0	198	145	320	337	1.27e-03	40.8
SRR7947171.149149/1|209	UniRef90_A0A093HRQ4|2955	100	18	0	0	198	145	314	331	1.28e-03	40.8
SRR7947171.149149/1|209	UniRef90_A0A3M0IRU7|8718	100	18	0	0	198	145	314	331	1.30e-03	40.8
SRR7947171.149149/1|209	UniRef90_Q4SRV4|5241	94.4	18	1	0	198	145	413	430	1.76e-03	40.4
SRR7947171.149149/1|209	UniRef90_A0A267FI16|4794	94.4	18	1	0	198	145	320	337	1.76e-03	40.4
SRR7947171.149149/1|209	UniRef90_UPI0007ACCECB|3144	94.4	18	1	0	198	145	199	216	1.75e-03	40.4
SRR7947171.153153/1|223	UniRef90_A0A376KTV3|279	52.4	42	19	1	181	56	53	93	5.98e-03	37.7
SRR7947171.156156/1|385	UniClust90_64303-CAFPEPPP_01048|2067	35.7	42	27	0	202	77	482	523	6.36e-01	35.4
SRR7947171.158158/1|1724	UniRef90_E2ZC96|381	33.3	108	71	1	1110	790	17	124	1.67e-05	50.4
SRR7947171.162162/1|423	UniClust90_41609-LMGDPMLJ_02978|1482	42.7	75	26	2	201	1	9	74	8.48e-05	47.0
SRR7947171.162162/1|423	UniRef90_A5ZXE8|864	43.0	79	36	3	222	1	3	77	9.86e-05	46.6
SRR7947171.163163/1|287	UniRef90_A0A162T030|1299	60.0	20	8	0	47	106	349	368	8.63e-01	33.9
SRR7947171.167167/1|1873	UniClust90_4750-MOCNJDHA_01086|1179	35.3	116	57	7	1007	681	95	199	1.01e-01	42.0
SRR7947171.169169/1|2690	UniRef90_A0A174MQJ9|1386	37.2	360	189	14	1486	464	1	342	1.87e-24	114
SRR7947171.171171/1|8499	UniClust90_31209-FJGNLJDO_00420|2295	53.4	103	42	4	1630	1932	405	503	6.88e-15	87.8
SRR7947171.175175/1|248	UniRef90_A0A0U1HPW3|1347	42.4	33	17	1	110	202	153	185	5.71e-01	33.9
SRR7947171.176176/1|3207	UniRef90_P00954|1002	47.5	202	84	12	2616	2053	80	273	2.09e-27	120
SRR7947171.177177/1|451	UniRef90_A0A150KSB8|1818	35.1	57	37	0	45	215	509	565	2.00e-06	52.0
SRR7947171.180180/1|4492	UniRef90_E2NFM4|1470	55.5	362	147	9	1583	507	107	457	8.52e-93	315
SRR7947171.182182/1|1212	UniRef90_A0A366I7R6|945	29.3	147	98	4	1064	633	33	176	8.63e-04	47.4
SRR7947171.192192/1|454	UniRef90_A0A0A8XSX9|261	46.4	28	15	0	434	351	58	85	6.13e-01	34.3
SRR7947171.193193/1|257	UniRef90_A0A2I2YYD5|2100	39.1	64	31	2	44	211	255	318	1.69e-03	41.2
SRR7947171.193193/1|257	UniRef90_A0A2I2ZG08|1884	39.1	64	31	2	44	211	255	318	1.68e-03	41.2
SRR7947171.193193/1|257	UniRef90_Q9HB55-6|1179	54.3	35	13	1	90	185	65	99	2.21e-03	40.8
SRR7947171.194194/1|620	UniRef90_A0A2U9BG41|981	55.3	47	18	2	266	129	204	248	4.86e-04	46.2
SRR7947171.197197/1|279	UniRef90_H1PX43|1779	51.1	47	19	3	143	3	4	46	6.64e-02	37.0
SRR7947171.198198/1|220	UniClust90_24189-HLDKPJAE_00314|1281	47.2	36	17	1	185	84	292	327	1.55e-01	35.0
SRR7947171.199199/1|2595	UniRef90_A0A173YGB1|1056	52.5	217	92	6	621	1250	108	320	4.66e-47	177
SRR7947171.202202/1|6731	UniRef90_A0A0P0FEE5|3081	49.3	209	105	1	4421	3795	556	763	1.88e-38	164
SRR7947171.203203/1|1500	UniRef90_UNK7040-NBJGHHBI_00826|372	83.3	78	11	2	1065	1298	49	124	6.51e-33	127
SRR7947171.205205/1|3462	UniClust90_5736-GLCOAJDN_00448|2280	45.5	44	21	2	2648	2779	24	64	8.27e-01	40.4
SRR7947171.206206/1|3815	UniRef90_A0A3B7MNJ5|2991	33.6	107	67	2	1512	1201	729	834	1.67e-04	52.8
SRR7947171.209209/1|207	UniRef90_A0A2I0B120|1224	37.0	46	19	1	27	164	213	248	8.84e-01	32.7
SRR7947171.211211/1|2862	UniClust90_44013-KIJEOKBM_00733|2742	26.2	271	157	11	1047	1823	180	419	2.18e-07	61.6
SRR7947171.212212/1|374	UniRef90_A0A377NIQ4|1164	97.3	37	1	0	156	46	121	157	1.12e-13	71.6
SRR7947171.212212/1|374	UniRef90_A0A2X4TTY3|807	97.3	37	1	0	156	46	121	157	5.36e-14	71.6
SRR7947171.212212/1|374	UniRef90_A0A447LXN7|1185	97.3	37	1	0	156	46	37	73	1.14e-13	71.6
SRR7947171.213213/1|269	UniRef90_A0A3A8NVJ3|14622	40.5	42	25	0	102	227	2558	2599	4.16e-01	34.7
SRR7947171.214214/1|267	UniRef90_A0A2K6TRI1|2622	61.9	21	8	0	136	74	351	371	1.52e-01	35.8
SRR7947171.214214/1|267	UniRef90_Q9HB55-6|1179	65.0	20	7	0	133	74	59	78	1.44e-01	35.8
SRR7947171.214214/1|267	UniRef90_A0A096N355|687	42.9	42	16	1	47	148	173	214	1.32e-01	35.8
SRR7947171.217217/1|1017	UniRef90_Q96J02|2709	58.3	24	10	0	333	262	163	186	6.63e-01	38.5
SRR7947171.219219/1|2492	UniRef90_A0A1C5QJ09|3879	42.0	162	76	8	1982	1536	795	951	3.82e-10	70.5
SRR7947171.220220/1|5476	UniClust90_10092-HILDGCNP_02134|2127	34.5	458	222	14	3231	1954	64	475	4.50e-30	135
SRR7947171.223223/1|348	UniRef90_UPI0007DC5921|972	44.7	38	19	1	209	316	189	226	7.70e-01	34.7
SRR7947171.223223/1|348	UniRef90_A0A0D9SFB9|495	39.7	58	25	2	173	316	74	131	5.77e-01	34.7
SRR7947171.224224/1|1399	UniClust90_59844-OMALAOOF_00720|2499	57.9	57	21	2	1146	1310	4	59	6.06e-07	58.5
SRR7947171.226226/1|596	UniClust90_15469-HMGGHPMJ_01525|2013	36.2	116	53	4	450	148	185	294	3.64e-01	37.7
SRR7947171.228228/1|9224	UniRef90_P11454|3879	32.6	1049	552	33	3994	1082	211	1182	2.57e-69	265
SRR7947171.235235/1|1961	UniRef90_A0A354X2L7|486	77.1	35	7	1	1129	1028	118	152	2.88e-07	56.6
SRR7947171.235235/1|1961	UniClust90_21431-HIBFEJLH_00398|1023	77.1	35	7	1	1129	1028	119	153	2.82e-06	56.2
SRR7947171.237237/1|497	UniRef90_A0A3B3ITT6|264	80.8	26	5	0	180	103	60	85	7.97e-05	45.1
SRR7947171.238238/1|17668	UniRef90_A0A316AHS6|888	39.3	191	107	7	8737	9303	45	228	1.45e-16	90.1
SRR7947171.240240/1|612	UniClust90_4936-JDGLEHGE_00525|2118	43.8	80	44	1	163	402	387	465	7.69e-08	57.8
SRR7947171.241241/1|1044	UniClust90_3966-JMABBOCF_01073|1503	42.6	68	38	1	520	317	58	124	5.61e-06	54.3
SRR7947171.252252/1|5114	UniRef90_G4C479|4011	32.1	1086	625	35	3117	7	281	1303	6.42e-64	246
SRR7947171.256256/1|9676	UniRef90_A0A174N9G6|1476	58.8	182	70	5	1225	686	151	329	9.82e-47	183
SRR7947171.257257/1|300	UniClust90_10005-ELLJOKEH_00796|381	60.9	23	9	0	79	147	5	27	8.07e-01	33.5
SRR7947171.264264/1|323	UniRef90_UPI0007DC5921|972	78.3	23	5	0	190	122	230	252	2.19e-05	47.4
SRR7947171.270270/1|3072	UniRef90_O00370|3825	76.9	39	9	0	1577	1461	97	135	5.21e-08	63.9
SRR7947171.271271/1|1189	UniRef90_A0A1C5T3A5|1002	39.4	142	74	5	271	669	88	226	1.66e-13	77.0
SRR7947171.272272/1|295	UniClust90_4862-MCFEMOPM_00985|684	53.8	80	33	2	33	272	88	163	6.07e-16	75.1
SRR7947171.274274/1|698	UniRef90_A0A0F0C4P0|1755	45.3	148	76	3	36	464	127	274	4.64e-23	102
SRR7947171.278278/1|1368	UniClust90_29422-FAPHNNAK_00325|279	56.1	66	25	2	377	180	13	74	9.39e-10	61.2
SRR7947171.278278/1|1368	UniClust90_41527-CODHLLGB_02181|954	56.1	66	25	2	377	180	13	74	3.37e-08	61.2
SRR7947171.278278/1|1368	UniClust90_4631-FBIHBNGI_01113|1089	54.5	66	26	2	377	180	13	74	5.72e-08	60.8
SRR7947171.280280/1|6583	UniRef90_A0A380YQD2|1416	32.7	346	204	8	3837	2836	62	390	9.43e-24	113
SRR7947171.282282/1|641	UniRef90_A0A2V3XZT0|3741	53.4	88	36	2	339	599	564	647	3.38e-19	91.3
SRR7947171.284284/1|224	UniClust90_78686-HGGJMHJK_02617|2436	51.1	47	23	0	224	84	68	114	6.79e-08	53.1
SRR7947171.293293/1|2044	UniRef90_A0A1M5HU21|3861	28.1	171	119	3	475	978	478	647	4.77e-10	69.7
SRR7947171.295295/1|15931	UniRef90_A0A174AUQ2|1719	31.1	351	199	6	6652	5663	223	551	2.26e-27	127
SRR7947171.295295/1|15931	UniRef90_Q01770|1635	32.3	350	196	7	6652	5663	195	523	2.27e-27	127
SRR7947171.295295/1|15931	UniRef90_A0A174VL17|1314	28.0	483	265	10	9447	8113	1	438	5.46e-28	127
SRR7947171.299299/1|269	UniRef90_A0A418B9Y7|1128	62.5	24	8	1	253	182	127	149	9.66e-01	33.5
SRR7947171.302302/1|927	UniRef90_A0A0P0M4J6|873	71.4	63	18	0	487	299	116	178	1.70e-17	86.7
SRR7947171.303303/1|429	UniRef90_P0ABZ8|1284	100	37	0	0	198	88	392	428	1.35e-14	75.1
SRR7947171.303303/1|429	UniRef90_A0A377CH08|711	100	37	0	0	198	88	201	237	3.28e-15	75.1
SRR7947171.303303/1|429	UniRef90_A0A377CWL9|189	100	37	0	0	198	88	27	63	6.90e-17	75.1
SRR7947171.304304/1|302	UniClust90_88945-LIKCDOFC_03087|834	43.6	39	20	1	238	122	27	63	6.86e-01	34.3
SRR7947171.305305/1|279	UniRef90_A0A2E8CHU2|357	40.0	45	26	1	71	202	60	104	6.06e-01	33.5
SRR7947171.306306/1|850	UniRef90_Q9HB55-6|1179	80.8	26	5	0	198	275	65	90	3.83e-05	50.8
SRR7947171.307307/1|9019	UniClust90_1858-NMAJGKHI_01792|1089	41.3	298	172	3	7995	8882	14	310	8.08e-52	194
SRR7947171.308308/1|692	UniRef90_A0A3D2WA41|1527	35.4	113	71	2	580	248	76	188	5.03e-07	55.8
SRR7947171.311311/1|1275	UniRef90_F3PJL1|1941	32.7	294	152	10	988	152	379	641	4.37e-17	89.7
SRR7947171.314314/1|10035	UniClust90_2145-DOEEOOBP_00466|1044	41.5	82	48	0	5713	5468	36	117	1.64e-10	72.0
SRR7947171.318318/1|16059	UniClust90_1424-KPDLIJBO_00648|2304	30.4	651	361	20	8341	6503	172	768	1.75e-43	179
SRR7947171.319319/1|4300	UniRef90_A0A3R3F0K2|1419	36.0	386	208	17	3579	2488	42	410	7.86e-30	131
SRR7947171.320320/1|4463	UniClust90_75504-LGOAODOD_00006|912	30.6	242	147	7	627	1331	18	245	1.80e-15	85.1
SRR7947171.321321/1|3768	UniRef90_B0NCA3|378	71.6	74	18	3	2202	1987	7	79	3.39e-23	102
SRR7947171.322322/1|2440	UniRef90_A0A449I0P9|654	54.5	121	44	6	1232	1579	25	139	2.94e-21	99.0
SRR7947171.325325/1|838	UniRef90_A0A1H4AT08|579	44.1	34	19	0	582	683	122	155	1.41e-02	42.0
SRR7947171.331331/1|927	UniRef90_V2Y0E2|687	41.9	129	72	3	404	24	9	136	5.54e-12	70.1
SRR7947171.332332/1|431	UniClust90_4762-BAAKIJAF_03114|1425	61.8	110	36	6	323	3	366	472	1.63e-21	94.7
SRR7947171.333333/1|382	UniRef90_A7TC28|2994	33.8	65	40	2	223	32	290	352	1.38e-01	37.4
SRR7947171.336336/1|262	UniRef90_E1J3F2|372	56.1	82	33	3	2	244	40	119	2.47e-17	75.9
SRR7947171.338338/1|261	UniRef90_Q9BRZ2-2|924	64.1	39	14	0	249	133	270	308	2.57e-07	52.0
SRR7947171.344344/1|12958	UniRef90_UNK101324-BEKHAPGC_01412|912	66.5	197	62	3	4868	4278	74	266	2.87e-62	222
SRR7947171.345345/1|274	UniRef90_P08548|3780	49.2	59	30	0	261	85	196	254	1.23e-09	58.9
SRR7947171.346346/1|961	UniRef90_A0A0N8VXA5|2061	47.6	105	45	3	307	5	436	534	1.84e-18	92.0
SRR7947171.350350/1|2103	UniRef90_A0A447UU16|1377	45.5	110	56	3	637	311	36	142	6.15e-11	71.6
SRR7947171.353353/1|1984	UniRef90_B0MHS8|474	78.3	23	5	0	3	71	121	143	3.95e-02	41.6
SRR7947171.353353/1|1984	UniRef90_A0A1T4LV88|738	57.7	26	11	0	3	80	207	232	1.22e-01	41.2
SRR7947171.354354/1|459	UniClust90_41431-LKJEDOCH_01294|1428	44.7	47	24	1	93	233	15	59	1.44e-02	40.8
SRR7947171.358358/1|13860	UniRef90_Q8A988|1491	37.4	431	237	13	9205	10440	70	486	1.55e-52	201
SRR7947171.359359/1|289	UniRef90_H3BQA7|4779	87.5	24	3	0	87	16	1566	1589	1.61e-07	53.1
SRR7947171.361361/1|2935	UniRef90_A0A0A2VC13|4101	28.0	386	236	9	1719	2825	139	499	4.33e-09	67.4
SRR7947171.363363/1|261	UniRef90_O00370|3825	42.2	83	47	1	12	260	800	881	1.51e-07	52.8
SRR7947171.364364/1|1700	UniRef90_A0A3A9SFX5|774	65.8	38	12	1	1054	941	16	52	3.25e-05	52.0
SRR7947171.364364/1|1700	UniRef90_E0RV28|777	68.4	38	11	1	1054	941	16	52	4.39e-05	51.6
SRR7947171.365365/1|403	UniRef90_O00370|3825	88.9	18	2	0	122	69	459	476	3.53e-02	39.3
SRR7947171.368368/1|4619	UniClust90_35651-KFDBEDEA_02768|747	43.2	74	38	2	4300	4515	143	214	3.24e-09	65.5
SRR7947171.375375/1|922	UniClust90_29321-IECKAIAG_01944|984	50.0	28	14	0	577	494	44	71	7.14e-01	37.7
SRR7947171.377377/1|9592	UniRef90_A0A397WBY2|2274	35.5	313	151	12	2622	3491	303	587	9.35e-24	116
SRR7947171.377377/1|9592	UniRef90_UNK6338-PALOLPBJ_01144|1956	35.5	313	151	12	2622	3491	9	293	6.25e-24	116
SRR7947171.377377/1|9592	UniClust90_6540-BGICJMIB_00598|2142	35.5	313	151	12	2622	3491	71	355	8.13e-24	116
SRR7947171.377377/1|9592	UniRef90_A0A381D8X2|2838	35.2	315	153	12	2622	3497	303	589	2.31e-23	115
SRR7947171.378378/1|292	UniRef90_A0A255T232|5013	69.1	68	19	2	267	64	712	777	9.82e-19	85.1
SRR7947171.381381/1|533	UniRef90_D4LHN1|603	50.8	63	30	1	241	56	25	87	1.38e-09	60.5
SRR7947171.382382/1|1057	UniRef90_UNK103622-DBBHEDFM_04531|387	42.9	70	36	2	558	755	19	88	6.19e-05	48.1
SRR7947171.385385/1|599	UniRef90_UPI0010A27910|1470	39.6	91	47	2	502	248	389	477	3.50e-05	49.7
SRR7947171.386386/1|1314	UniRef90_UNK4762-DLMFBKGE_01698|330	75.3	77	15	3	716	940	20	94	5.26e-27	109
SRR7947171.387387/1|4136	UniRef90_F9YQ08|1011	61.5	78	29	1	818	585	182	258	2.81e-22	105
SRR7947171.389389/1|644	UniRef90_B7NDU8|2112	48.1	154	62	8	527	87	548	690	6.75e-20	93.2
SRR7947171.392392/1|207	UniRef90_A0A2K6DVQ5|1584	90.5	21	2	0	38	100	489	509	1.33e-04	43.5
SRR7947171.392392/1|207	UniRef90_UPI0007DC5921|972	65.6	32	11	0	38	133	225	256	1.30e-04	43.5
SRR7947171.395395/1|271	UniRef90_A0A2K5JH69|2232	58.3	36	11	2	73	177	1	33	2.47e-02	38.1
SRR7947171.396396/1|302	UniRef90_A0A250XU41|5853	34.1	44	29	0	60	191	1472	1515	3.56e-02	38.1
SRR7947171.398398/1|299	UniRef90_A0A2R9AH60|4191	61.5	26	9	1	86	9	923	947	1.19e-01	36.6
SRR7947171.399399/1|1259	UniRef90_A0A0D6L5M5|5199	32.0	150	90	3	326	760	1559	1701	1.01e-11	73.6
SRR7947171.401401/1|282	UniClust90_1915-LDDPMOIH_01170|1098	55.3	38	17	0	266	153	311	348	1.42e-05	47.4
SRR7947171.402402/1|244	UniRef90_A0A379B7T4|5664	48.7	39	18	1	46	156	1311	1349	8.00e-01	33.5
SRR7947171.403403/1|278	UniRef90_A0A1Y0N7R9|1473	36.8	38	24	0	83	196	400	437	7.97e-01	33.9
